Resource,Zone,THERM,STOR,HYDRO,FLEX,MUST_RUN,VRE,LDS,Num_VRE_Bins,CapRes_1,ESR_1,ESR_2,Resource_Type,region,Existing_Cap_MW,Existing_Charge_Cap_MW,Existing_Cap_MWh,New_Build,Min_Cap_MW,Max_Cap_MW,Min_Charge_Cap_MW,Max_Charge_Cap_MW,Min_Cap_MWh,Max_Cap_MWh,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Heat_Rate_MMBTU_per_MWh,Fuel,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Advance,Max_Flexible_Demand_Delay,Flexible_Demand_Energy_Eff,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,MinCapTag,MinCapTag_1,MinCapTag_2,MinCapTag_3,cluster,MGA,R_ID,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Self_Disch,Eff_Up,Eff_Down
DE1 3 battery,14,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 3,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 4 battery,15,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 4,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 5 battery,16,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 5,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 6 battery,17,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 6,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 7 battery,18,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 7,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,588,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 8 battery,19,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 8,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,0,0,0,1,1,0,0,0.92,0.92
DE1 9 battery,20,0,1,0,0,0,0,0,0,0,0,0,battery,DE1 9,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 0 battery,21,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 1 battery,22,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 1,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 2 battery,23,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 2,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 3 battery,24,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 3,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 4 battery,25,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 4,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 5 battery,26,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 5,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 6 battery,27,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 6,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 7 battery,28,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 7,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,1,1,0,0,0.92,0.92
ES1 8 battery,29,0,1,0,0,0,0,0,0,0,0,0,battery,ES1 8,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,1,1,0,0,0.92,0.92
ES4 0 battery,30,0,1,0,0,0,0,0,0,0,0,0,battery,ES4 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 0 battery,31,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 1 battery,32,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 1,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 10 battery,33,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 10,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 11 battery,34,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 11,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 12 battery,35,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 12,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,605,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 13 battery,36,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 13,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 14 battery,37,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 14,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 15 battery,38,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 15,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,608,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 16 battery,39,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 16,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 17 battery,40,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 17,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 18 battery,41,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 18,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 2 battery,42,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 2,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,612,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 3 battery,43,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 3,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 4 battery,44,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 4,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 5 battery,45,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 5,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 6 battery,46,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 6,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 7 battery,47,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 7,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 8 battery,48,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 8,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,618,0,0,0,0,0,1,1,0,0,0.92,0.92
FR1 9 battery,49,0,1,0,0,0,0,0,0,0,0,0,battery,FR1 9,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,619,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 0 battery,50,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 1 battery,51,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 1,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 10 battery,52,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 10,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,622,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 11 battery,53,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 11,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 12 battery,54,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 12,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 2 battery,55,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 2,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 3 battery,56,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 3,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 4 battery,57,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 4,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 5 battery,58,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 5,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,628,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 6 battery,59,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 6,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,629,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 7 battery,60,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 7,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 8 battery,61,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 8,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,1,1,0,0,0.92,0.92
GB0 9 battery,62,0,1,0,0,0,0,0,0,0,0,0,battery,GB0 9,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,1,1,0,0,0.92,0.92
GB5 0 battery,63,0,1,0,0,0,0,0,0,0,0,0,battery,GB5 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 0 battery,64,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 1 battery,65,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 1,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 10 battery,66,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 10,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 11 battery,67,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 11,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 2 battery,68,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 2,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 3 battery,69,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 3,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 4 battery,70,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 4,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 5 battery,71,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 5,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 6 battery,72,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 6,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 7 battery,73,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 7,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 8 battery,74,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 8,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,1,1,0,0,0.92,0.92
IT1 9 battery,75,0,1,0,0,0,0,0,0,0,0,0,battery,IT1 9,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,1,1,0,0,0.92,0.92
IT3 0 battery,76,0,1,0,0,0,0,0,0,0,0,0,battery,IT3 0,0,0,0,1,0,-1,0,-1,0,-1,15075,29993,10949,0,0,0,0,1,0,None,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,1,1,0,0,0.92,0.92
